business_id,name,rating,review_count,overall_sentiment_vader,instructor_sentiment_vader,cleanliness_sentiment_vader,intensity_sentiment_vader,vibe_sentiment_vader,customer_service_sentiment_vader,space_equipment_sentiment_vader,parking_sentiment_vader,price_sentiment_vader,variety_sentiment_vader,crowdedness_sentiment_vader,music_sentiment_vader,city,address,latitude,longitude,google_place_id,google_rating,google_user_ratings_total
ilbjOfrdBVVNAvHlb2sf5Q,Sol Pilates,5.0,21,0.5383166666666668,0.5679333333333333,0.8543,0.539,0.7656714285714286,0.9951,0.9951,0.3818,0.9951,0.9951,0.9951,0.743,Whittier,7205 Greenleaf Ave,33.97673043842582,-118.0382319,ChIJBXhhD7rTwoARNW4blQBkxJE,4.8,25
DhZAlhdcrqewXijI8ohSaA,The One Mind & Body,4.5,48,0.3310437499999999,0.51705,0.9061,0.78175,0.54555,0.296,0.9581,-0.25,0.9581,0.2985833333333333,0.9581,0.9581,San Fernando Valley,6600 Topanga Canyon Blvd,34.18880903061672,-118.60342497416096,ChIJoX-nb7udwoARoi0dHbwJ1po,4.4,140
h5UdP-0u6YmWYUCY4FF2Fg,Lagree213 - South Park,4.5,67,0.2736578947368421,0.3489,0.9708,0.6978,0.5574,0.9708,0.9708,0.139075,0.9708,0.54875,0.5574,0.9708,Los Angeles,1201 South Hope St,34.04094191993687,-118.2647285,ChIJEXcdK2jHwoARk9phPGFj_Tc,3.8,30
kOQzVn_sB1Rby04CSFCZUQ,Speir Pilates,4.3,24,0.3049782608695652,0.3737999999999999,0.6808,0.6819999999999999,0.5324,0.0248999999999999,0.8634,0.8948,0.8634,0.36755,0.8634,0.8634,West Hollywood,8356 Santa Monica Blvd,34.0904744,-118.3722176,ChIJzS3Sz82kwoARaVFtEKCv61U,4.7,59
5pXDZaXvsrBh_8yaMjotfw,Pilates Punx,4.7,6,0.4179285714285715,0.56525,0.8534,0.8534,0.296,0.8534,0.296,0.8534,0.8534,0.8534,0.8534,0.8534,Los Angeles,12238B Ventura Blvd,34.14289249651975,-118.39985305507354,ChIJ01p_bFbHwoAR4Cfh1JU6weY,4.7,15
16o0prSCljRPf824C_VjYA,Britta Morgan Pilates,5.0,11,0.2276619047619047,0.5574,0.9529,-0.362,0.9529,0.9529,0.9529,0.9529,0.9529,0.9529,0.9529,0.9529,Los Angeles,5116 Raleigh St,34.0824831,-118.31420040230182,ChIJNbJM9LC4woAR4jPtAcRy9PM,5,2
3jk-unIYXAFmSUONadzgEA,Motivate - Silver Lake,4.8,21,0.1482173913043478,0.0,-0.869,0.2345999999999999,0.7845,-0.869,0.555,0.0966499999999999,-0.869,0.0,0.5994,0.1167499999999999,Los Angeles,2468 Glendale Blvd,34.10209,-118.25884,ChIJM2rKeSzHwoARnOVlhrN-cOI,4.4,29
I4j-xXtE1tUzjsLpw2e_sg,Bodytone Studio,4.8,27,0.3035789473684211,0.2733666666666667,0.825,0.9316,0.8201,0.8209500000000001,0.6369,0.0794,0.9316,0.5654,0.0,0.9316,Glendale,335 W Broadway,34.147316,-118.259454,ChIJ4cQAt27BwoARLpqKGtVT4UM,5,22
ScnJEBsrzr8DmbP8cdjGYQ,EVERYBODY,4.6,84,0.309757894736842,0.6791,0.4019,0.9692,0.482425,0.9692,0.4019,0.3612,0.9692,0.7019666666666667,0.3612,0.9692,Los Angeles,1845 N San Fernando Rd,34.0999764,-118.2350602,ChIJjVXo9_G5woARL1YPy3eRJXI,4.7,9
V4HboWDv1Ir5-tiOlywdsQ,Avenir,5.0,1,0.4408333333333333,0.0,0.7506,0.8858,0.8858,0.8858,0.8858,0.8858,0.8858,0.8858,0.8858,0.8858,Los Angeles,2861 W Ave 35,34.11628,-118.23614,ChIJ4fRVXae4woAREJ-y6HEWD5A,4.9,143
OuJ4mFtZmUc0aZbTnKEDqA,Revive studio,4.3,27,0.3380526315789474,0.9565,0.9852,0.2023,0.9565,0.5598,0.9852,0.0,0.9852,0.21955,0.9852,0.9852,Canoga Park,6435 Topanga Canyon Blvd,34.18759714832932,-118.6061717,ChIJp4bg8fedwoARH249fXGp5G0,4.2,13
QOmkC5ymv8vdEeu4zBb95Q,MVMT Studios,5.0,7,0.4487375,0.5859,0.6808,0.7468,0.74085,0.8009,0.9305,0.0,0.9784,0.4404,0.9784,0.9784,Alhambra,59 S Garfield Ave,34.094041712029345,-118.1263501,ChIJhxRR1JrFwoAR0M81GPqp-hs,,
Y11lZq9IDXVP0ZXE1Z7OuA,Be Kind Studios,4.9,74,0.483157894736842,0.9121,0.765,0.9841,0.513,0.6269,0.3818,0.765,0.9841,0.64695,0.9841,0.9841,Calabasas,23500 Park Sorrento,34.155509,-118.640653,ChIJ24lwSRCfwoAROojnAO7uow4,4.9,92
2fawyPQp0mBCDnE7MbjKmQ,Pilates With Jen,4.7,12,0.2819,0.3595,0.3595,0.7367,0.3595,0.3595,0.5927,0.3595,0.3595,0.2732,0.3595,0.3595,Los Angeles,579 N Larchmont Blvd,34.08126763614032,-118.32397457423362,ChIJfb1d6ce4woARn2X6J679yPs,4.8,20
hRMwlvEfM_Iqe04UqZCpxw,Figue Madera,4.8,18,0.270445,0.5818,0.7506,0.0,0.3707333333333333,0.8755,0.7003,0.7506,0.9413,0.9413,0.7506,0.7845,Northridge,9545 Reseda Blvd,34.24376756028516,-118.53726923246091,ChIJe0zZTrebwoAR0JTYeHmLrn8,5,32
H7Zivmqd1JNROrIa7CU7iQ,The Body Lab LA,5.0,34,-0.1951611111111111,0.0,-0.3595,-0.1027,-0.3595,-0.3595,-0.3595,-0.3595,-0.3595,-0.3595,-0.3595,-0.3595,Studio City,11020 Ventura Blvd,34.1404453,-118.3708963,ChIJ8b2P7fS_woARNeXj4n6F_Pw,4.4,14
BhFmmhR6I4KZ_y4KjFj-sQ,Embody Pilates,5.0,3,0.3919777777777777,0.7076,0.9787,0.9787,0.7783,0.9787,0.9787,0.9787,0.9787,0.5859,0.9787,0.9787,Los Angeles,142 Flores St,34.07519,-118.37095,ChIJdU_U-VW5woARbcsLftmo7Xg,5,1
bUQ0BhBuUK4DvBMc6Hddhg,TruFusion West Hollywood,4.1,72,0.2356315789473684,0.7554,0.20095,0.7554,0.6249,0.7554,0.0,0.7554,0.7554,0.4035999999999999,0.5423,0.7554,West Hollywood,900 N La Brea,34.08727,-118.34386,ChIJySqeqiG_woARU-H4udONTLc,4.6,143
47-g6n3ysCECpxTZsVQbZg,Amour Yoga&Pilates,4.4,14,0.2713857142857143,0.0,0.8934,0.9012,0.9012,0.74305,0.27815,0.9012,0.9012,0.31245,0.9012,0.9012,Alhambra,1101 W Valley Blvd,34.078182,-118.134858,ChIJcb-GHs3FwoAR4cv1w2on_eE,5,8
Xd0XF46ql-uYgZoN_7ZmJA,Solates By Samantha ,5.0,20,0.58095625,0.9234,0.93,0.8316,0.8283499999999999,0.9945,0.7125,0.5106,0.9945,0.7947500000000001,0.9945,0.8316,West Hollywood,8627 W Sunset Blvd,34.092377,-118.3800237,ChIJQQ1gf-1SFSoR6GXnD-VWb-U,4.5,13
aX0lHtz12C56HSot4zDCLg,Modo Yoga LA,4.3,447,0.2139285714285714,0.4012,0.9299,0.9299,0.7269,0.7269,0.9299,0.0,0.9299,0.31245,0.4404,0.9299,Los Angeles,340 S La Brea Ave,34.0677327,-118.3436658,ChIJWZ_6JN-4woARLquhR0ku6bA,4.5,144
RjIHn6U-FzJ_tPM81oE5pA,Heated Room,4.0,35,0.4350421052631579,0.4019,0.7778,0.5977,0.5237666666666666,0.6927,0.6369,0.6492333333333334,0.9848,0.6398999999999999,0.7778,0.9848,Los Angeles,8231 W 3rd St,34.07275269006669,-118.36950255887392,ChIJU_aqnYa5woAR1ZSHloEbXos,4.6,47
aSK1b8yYLCPovBAvYLge_g,Pilates Plus Silverlake,4.1,124,0.1652249999999999,0.34885,0.69,-0.1755,0.69,0.69,0.0,0.69,0.69,0.0754333333333333,0.69,0.69,Los Angeles,2630 Hyperion Ave,34.1062279670322,-118.272146317162,ChIJ9e1l0MvAwoARcNYUISmQAUU,3.8,16
0CAcvL5rGW-MxqR8JUVvqw,Club Pilates,4.5,88,0.358684,0.534725,0.4817999999999999,0.6514500000000001,0.5595,0.9866,0.6053999999999999,0.0,0.9866,0.2202,0.9866,0.9866,North Hollywood,5077 Lankershim Blvd,34.1626359,-118.3735524,ChIJI7aBcvSVwoARRbI51TR-1R4,4.5,59
bMn__i0omo9bwpnTb6Fvmg,BellaTec,4.1,116,0.4425571428571429,0.4779,0.9118,0.9541,0.5009,0.9541,0.5859,0.9541,0.9541,0.528975,0.9541,0.9118,Los Angeles,1144 S Hope St,34.040964,-118.263841,ChIJRaWZXwvHwoARrp-sTwjDuJg,4.5,107
vImdIUN5AZhGa7bOtry8Bw,Mighty Pilates - Santa Monica,4.8,290,0.2448263157894737,0.4316,0.6627000000000001,0.9169,0.9169,0.57295,0.9169,0.0937333333333333,0.9169,0.418,0.9169,0.9169,Santa Monica,1426 Montana Ave,34.032573,-118.49429,ChIJX4UrGLmkwoARbbTsvsktlco,4.8,101
hgRjmvnC_TAAP-4FL3OoFg,Heartbeat House,4.6,180,0.3936588235294117,0.76875,0.8138,0.8138,0.3825,0.5125000000000001,0.8138,-0.296,0.8138,0.5899599999999999,0.8138,0.8138,Los Angeles,3191 Casitas Ave,34.114591689200374,-118.24980314340893,ChIJiyej4trAwoAR9ba19-zru7s,4.7,28
aN79-gb6XolkML8ejWuu6Q,The Studio MDR East,4.9,179,0.2707666666666666,0.4344666666666666,0.9794,0.9794,0.9403,0.6775,0.8074,0.6697,0.9794,0.7061,0.9794,0.9403,Culver City,13357 Washington Blvd,33.9925727471385,-118.44394494803,ChIJQXNL3ou6woARb-dQBwIGNZk,4.9,114
cOGSjzkGb8HxUEnFyXR5_A,The Pilates Bodyshop,4.6,56,0.1713933333333333,0.3612,0.8934,0.4779,0.891,0.8934,0.8934,-0.34,0.8934,0.29295,0.8934,0.8934,Los Angeles,2732 Griffith Park Blvd,34.1079270582049,-118.272961078504,ChIJHXPnNva7woARPs9ihQhUzMg,4,4
UQDN62M0X3Hr3Il_JWMGwQ,Fitmix Studio Atwater Village,4.8,46,0.380385,0.6447333333333334,0.9897,0.07655,0.9897,0.9897,0.19694,0.9897,0.9897,0.4692,0.9897,0.9897,Los Angeles,3104 Glendale Blvd,34.1162469238043,-118.262510821223,ChIJsxFW7trAwoARsEv7qALtwCA,4.9,11
N28GqmXYbWPnEtR2KLmNCg,Fit Culture Pilates,4.4,58,0.3058866666666666,0.1919,0.9446,0.9446,0.4892,0.9446,0.0,0.9446,0.9446,0.4832,0.9446,0.9446,Torrance,1311 Sartori Ave,33.834596,-118.315678,ChIJq6p-CrpK3YARXR748kxoH10,4.6,40
PnCjxw8b6Qht4keQd9woAQ,Curanim Pilates ,5.0,6,0.3389666666666667,0.43445,0.9903,0.9903,0.9903,0.9903,0.9903,0.9903,0.9903,0.0,0.8748,0.9903,Culver City,8564 Washington Blvd,34.030391,-118.3807026,ChIJ29QVnWO5woARCScukVSwQNg,5,17
fs28TM8UPTM5-qmXXV_NlA,The Body Process,4.8,52,0.4150470588235294,0.6781999999999999,0.9401,0.9401,0.8552500000000001,0.9401,0.926,0.9401,0.9401,0.5106,0.9401,0.9401,Culver City,11154 Washington Blvd,34.0081632,-118.4121965,ChIJ8Y7rlWawwoARUzgQWNJZYpk,5,26
TSlHom8pxMHkdhfOgjo_Og,Hiitlates,3.8,8,0.1995421052631579,0.4927,0.1469,-0.0516,0.1469,0.9442,0.0,0.1469,0.1469,0.18738,0.1469,0.1469,Downey,8036 3rd St,33.943576,-118.135649,ChIJ_XFjKpbNwoARpuPkxL2TU4U,4.9,34
gi8gISw4-lmuHRF2Vxq5eg,Tribe Pilates,4.9,48,0.5610562499999999,0.6018,0.4767,0.5285666666666667,0.5412333333333333,0.6652,0.4767,0.9711,0.9711,0.5185333333333333,0.9711,0.9711,Santa Monica,911 Pico Blvd,34.013256572263494,-118.4815387,ChIJR1TB9iu7woARWvJkmhx9F88,4.9,38
azUF1N7tbBIFS21PqnbjvQ,Karen Lord Pilates Movement,4.4,58,0.2261266666666666,0.327475,0.7856,0.9076,0.969,0.0,0.7856,0.8462,-0.296,0.3591,0.7856,0.969,Venice,3007 Washington Blvd,33.988953,-118.450442,ChIJyTxu-cW6woARpZL6NhvoyrA,4.8,76
qLuprJ_UyL05wqDL68FBVA,Larchmont Ballet,5.0,8,0.2307117647058823,0.8767499999999999,0.8139,0.711,0.8139,0.8139,0.8139,0.8139,0.8139,0.3555,0.8139,0.8139,Los Angeles,866 S Bronson Ave,34.056898,-118.32018849978672,ChIJQeFMmQu5woARhwksTP1Ff_w,5,4
XItkM-y4iX3oBkW4pD7jZw,Motivate - Glendale,5.0,114,0.3927294117647057,0.0,0.9254,0.6492333333333333,0.8221,0.9254,0.9254,0.9254,0.9254,0.7783,0.9254,0.9254,Glendale,611 N Brand Blvd,34.1552971,-118.2556726,ChIJXckkUADBwoARFIK0Vpn79wI,4.8,20
U1YDeg1uZw08InSYRqelww,Bodies and Pilates,5.0,10,0.3843529411764707,0.5593,0.37895,0.9637,0.9637,0.4215,0.5681666666666666,0.9637,0.9637,0.9637,-0.4717,0.4215,North Hollywood,5251 Vineland Ave,34.16652850605882,-118.37066209999918,ChIJ6XFqBTGVwoARks7nZj03njw,4.8,17
gdThsfDh4fDubtirRSaaMw,Reformacore,4.3,16,0.3767823529411765,0.374,0.9916,0.8399,0.9916,0.1531,0.9916,0.9916,0.5927,0.2235,0.9916,0.9916,Los Angeles,10351 Santa Monica Blvd,34.05834,-118.42354,ChIJc_TNKNW7woARg-lCAECRibE,4.7,14
s3TrKrQqYc3SEnrHgElG9w,Every Body's Pilates,4.8,79,0.3822636363636364,0.36815,0.9796,-0.34,0.9796,0.9796,0.4578,0.9796,0.9796,0.1848,0.9796,0.9796,Torrance,1530 Cravens Ave,33.8334476810297,-118.316361119818,ChIJkbvmHLpK3YARApqaP34LsoA,5,35
CElA1642b3RDTl3nzhgiuQ,At Pilates,5.0,25,0.4415117647058823,0.5762799999999999,0.9845,0.9845,0.5818,0.9317,0.8402,0.9845,0.9845,0.4201,0.5267,0.9845,Granada Hills,17833 Chatsworth St,34.265140139477325,-118.5227715,ChIJcZJFPt2awoARiylreycexHo,5,9
0DyD0Tv29sZYuQgdsIVyjA,Carrie's Pilates Plus,4.5,355,0.3789739130434782,0.4833499999999999,0.9763,0.9763,0.64805,0.5037,0.9763,0.9763,0.0,0.6778500000000001,0.9763,0.7184,West Hollywood,613 N La Cienega Blvd,34.082443465742244,-118.37678424336832,ChIJoy28a7G-woARW9_BpZbIyKg,4.9,411
Y_4yPt1iMfS8XpWoTJvSDQ,Lagree 213 - Arts District,4.7,178,0.3863647058823529,0.7308333333333333,0.9466,0.4404,0.4676333333333333,0.5692666666666667,0.4404,0.3421,0.9466,0.3295,0.9466,0.9466,Los Angeles,300 S Santa Fe Ave,34.0458388,-118.2323104,ChIJ90C5Z7bHwoARa9ohKnuNvb8,4.3,70
Bz9ZCkAuxHD03MhHUaWAdg,Pilates and Gyrotonic by ilyse,5.0,2,0.1565666666666666,0.2997,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,0.743,Long Beach,,33.7707862854004,-118.14266204834,ChIJS3-RJDYw3YARhtw6r3_VOgE,5,19
WsLJ1QA3k72ICTSS_tet8Q,BODY BLVD,5.0,2,0.53955,0.9876,0.9876,0.9876,0.8271,0.9876,0.9876,0.9876,0.9876,0.0,0.9876,0.9876,Los Angeles,930 S Robertson Blvd,34.060002,-118.383274,ChIJHXPnNva7woARPs9ihQhUzMg,4,4
p5bhuHSeJWhLqyUR7kdGRw,Pilates Plus LA - Burbank,4.5,26,0.292505,0.25115,-0.2411,0.5100666666666667,0.8402,0.9869,0.9869,0.9869,0.9869,0.4784,0.9869,0.8402,Burbank,531 N Hollywood Way,34.1593302804,-118.343771429,ChIJM-SC_xG_woARIalfkBaqoLg,4.8,30
3xC0_fQ3n-UbanAZXUTpYQ,Pilates Punx,5.0,17,0.2140181818181817,0.9525,0.9525,0.8576,0.793325,0.8576,0.9525,0.9525,0.9525,-0.4588,0.9525,0.9552,Los Angeles,2506 Sunset Blvd,34.0794939869168,-118.269286979762,ChIJ01p_bFbHwoAR4Cfh1JU6weY,4.7,15
Ccf9YNPcLjN0jtws_G81hQ,Motivate,5.0,3,0.3707,0.8126,0.9427,0.9427,0.9427,0.9427,0.9427,0.9427,0.9427,0.6736,0.5346,0.9427,Los Angeles,5926 N Figueroa St,34.110735142450885,-118.1899669,ChIJM2rKeSzHwoARnOVlhrN-cOI,4.4,29
H0bmp10R5r-r9lfGGfQ9Bg,Solidcore,4.0,26,0.3307235294117647,0.70175,0.9659,0.5727666666666668,0.9659,0.9659,0.9659,0.9659,0.9659,0.2967599999999999,0.9659,0.3612,Culver City,8900 W Venice Blvd,34.02829240280395,-118.38890955483085,ChIJSTc_Wba5woARLXQZ7Fv2muY,3.2,32
dXUADsvVtxO2gS4V0gST5g,Pilates Plus LA - Studio City,4.6,193,0.3536722222222221,0.4329,0.9557,0.5194,0.9557,0.5509333333333334,0.9557,-0.0258,0.9557,0.9557,0.0,0.9557,Studio City,13205 Ventura Blvd,34.14647,-118.41995,ChIJMZB2d4q9woARlBUqGzOHT-Q,4.4,33
D_ThPqMNdmV-mLYfUrURog,Pure Pilates Pasadena,4.5,50,0.1031944444444444,0.28595,0.2654,0.2654,0.8689,0.2654,0.2654,0.0,0.2654,0.0,0.2654,0.2654,Pasadena,2785 E Foothill Blvd,34.15048254100104,-118.0928870730165,ChIJ__8v273EwoARqUzARjCVJQE,5,5
hMyoEPCcpUNbhl07VjvrcQ,Sweat Pilates,5.0,12,0.3153238095238095,0.7035333333333332,0.7819499999999999,0.38444,0.66,0.80435,0.716275,0.5106,0.3919,0.9557,0.0,0.3818,Marina Del Rey,4049 Lincoln Blvd,33.98913336081635,-118.4468239,ChIJ33ST2eO7woAR25zjEUT6khg,4.8,21
_Qc6WUIZpfJZD3E2csEBWA,Archer Pilates,4.2,94,0.2270631578947368,0.4511666666666666,0.7199,0.0,0.7906,0.7199,0.7199,0.0,0.7199,0.6115,0.7199,0.7199,Los Angeles,8929 S Sepulveda Blvd,33.95496171108523,-118.39657967976228,ChIJ4WGhqq2wwoARRsCBPdW3FBw,4.9,54
YoIK52iVZZsWiwVDm_qNnA,My Pilates Place,5.0,24,0.2696555555555555,0.7391,0.9444,0.8192,0.9444,0.9444,0.9444,0.9444,0.9444,0.8192,0.9444,0.9444,Los Angeles,12178 Ventura Blvd,34.143106,-118.397797,ChIJ00k1avu9woARmvjVSJy5Ooc,5,6
F87RT1eqKOwuPjVoVZFHTA,Pilate-ology,4.8,208,0.3749733333333332,0.4747199999999999,0.4019,0.4116999999999999,0.3819,0.59325,0.4019,0.3819,0.3819,0.6700999999999999,0.3819,0.3819,Sherman Oaks,13630 Ventura Blvd,34.1476539,-118.4305446,ChIJm-HK5iiWwoARNQd5UcIXtBI,4.9,108
9Ua2tAUdrftZRfbizCgeLA,Personal Pilates,4.9,44,0.3651904761904762,0.627275,0.4922,0.7506,0.7979499999999999,0.4922,0.3825,0.4922,0.4922,0.4922,0.8074,0.4922,Burbank,3320 W Burbank Blvd,34.1755261,-118.3470132,ChIJo9XrSJ2VwoAREnTU1ufXQgg,4.9,47
47dW1YOuJR6R33YadhH0nA,MegaFit by Lagree - Glendale,4.7,62,0.134015,0.4231333333333333,0.6647,-0.0891,0.875,0.7755,0.0,0.0,0.6647,0.6647,0.6647,0.875,Glendale,1413 1/2 W Kenneth Rd,34.172834,-118.279757,ChIJe8QF5irBwoARrKe-Ar-HGJ4,4.4,34
m19V28TFsoi8B7lUWPRkFA,Ya Fit Pilates Studios,5.0,20,0.4882222222222222,0.60375,0.704025,0.6808,0.6831666666666667,0.55115,0.985,0.6808,0.985,0.5709,0.985,0.985,Los Angeles,18635 Ventura Blvd,34.170353,-118.539459,ChIJt-1ibMOfwoARb3eg-A5Vx6Y,4.9,30
8rmhEZNZM-g5BMu-ckJBjg,Wild Hare Pilates,4.8,19,0.4430809523809524,0.43015,0.9231,0.9335,0.9231,0.69925,0.9335,0.9335,0.9335,0.20095,0.9335,0.9335,San Fernando,215 N Maclay Ave,34.28544290000003,-118.4387941,ChIJe7KQk0WRwoARtuep_Dat5_A,5,9
FNyK3jzFZ9PXpkt_dW8YTA,Pilates Addiction - West Hollywood,4.3,6,0.3684624999999999,0.2229499999999999,0.926,0.3194,0.9053,0.4458999999999999,0.0,0.9053,0.9053,0.5542,0.9053,0.9053,Los Angeles,7940 West 3rd St,34.07158,-118.36291,ChIJPT8vN5K5woARH2L0FqNnba0,5,18
pvbxmMAIaktDTuILd8xUug,Wild Hare Pilates,4.9,72,0.3692941176470588,0.6415666666666667,0.6705,0.9577,0.6670499999999999,0.6705,0.4923666666666667,0.6369,0.9577,0.33525,0.9577,0.8402,Los Angeles,7900 Balboa Blvd,34.213549,-118.500823,ChIJtb_aoxmXwoARRjuYHuWtvuE,5,21
b9zg_cB83zQFnaTBFj0DSw,The Pilates Cave,5.0,3,0.49555,0.6369,0.9806,0.9806,0.8805,0.8141,0.8805,0.9806,0.9806,0.6369,0.9806,0.9806,Los Angeles,11663 Santa Monica Blvd,34.044231330004386,-118.4556601,ChIJsYUcdd27woAR5cY7zKbxkw8,5,20
3Ow9lap8I6Rg9_h5cxeoEA,Pilates Sculpt,4.7,30,0.3090388888888889,0.6384000000000001,0.4019,0.9719,0.9719,0.7717,0.4588,0.9719,0.9719,0.9719,0.9719,0.9719,Pasadena,107 S Fair Oaks Ave,34.143839,-118.150743,ChIJUQcU0gLDwoARTJaEiBh3iEg,5,25
tqbpbr3cS2HZICRDbekDIw,BE Fit Modern Pilates - LBX,4.8,100,0.3163,0.3375,0.4019,0.19104,0.8209,0.9623,0.9623,0.25,0.23815,0.9623,0.9623,0.9623,Long Beach,3850 Worsham Ave,33.829361,-118.145528,ChIJ34L4RvYz3YARoUmBrT7MmM8,4.7,76
iTRWPgrQe5_ZIBCKQlBA5g,Moti Physiotherapy,4.4,29,0.062578947368421,-0.3753,-0.3753,0.7125,-0.3753,-0.3753,-0.3753,-0.3753,-0.3753,0.0,-0.3753,0.0,Los Angeles,5102 Wilshire Blvd,34.0618159383982,-118.341237315289,ChIJ65h_orC5woARlnckAkcDOPA,4.9,80
s-q914O9ezqj1djfyVzwjQ,Breakthrough Pilates,5.0,10,0.3969071428571428,0.7565999999999999,0.9421,0.9421,0.9421,0.9421,0.0,0.9421,0.9421,0.9201,0.9421,0.9421,West Hollywood,7494 Santa Monica Blvd,34.090464,-118.352886,ChIJg2HfCYG_woARqQXoRo8OJLg,4.9,74
fkYtCOwN2yQyPSWi0qDixA,Body Rhythm,5.0,18,0.1816666666666666,0.31845,0.935,0.935,0.935,0.935,0.0,0.935,0.935,0.935,0.935,0.935,Santa Monica,1030C Montana Ave,34.02965975469918,-118.4981152741866,ChIJlVlGx0u7woARyws-p9RlJY0,5,34
gs5RCkty-K5RiVnGPXtRhg,Coreglow Pilates,4.6,10,0.2478555555555555,0.367825,0.9313,0.0772,0.9313,0.101,0.6697,0.101,0.0,0.6841,0.101,0.101,San Fernando Valley,4003 W Burbank Blvd,34.17371487110214,-118.3540017,ChIJ9bqtrE-VwoARJd7VVW7WUR4,5,7
jTr2OKS4rXHgtH9YVJiuqA,Linear Pilates,5.0,5,0.3278333333333333,0.31845,0.6124,0.4086,0.659,0.7506,0.6124,0.9578,0.9578,0.9578,0.9578,0.9578,Los Angeles,5617 Hollywood Blvd,34.1019028,-118.3119976,ChIJMWkF90-_woARFlX3heodij0,,
5HtVkUVVfH02-bzY3_Zq1Q,Studio A Go Go,5.0,3,0.4097399999999999,0.8479,0.9837,-0.6249,0.8479,0.9837,0.9837,0.9837,0.9837,0.9837,0.9837,-0.6249,Los Angeles,4685 Hollywood Blvd,34.10115731550625,-118.2911719,ChIJreHxOH_BwoAR39PHESJEmNE,5,8
cXJfgC9CA1b5bsB06uy75A,Julia Daddio,5.0,7,0.2349125,-0.7579,0.9331,0.5972999999999999,0.9282,0.9331,0.9331,0.9331,0.9331,0.3972,0.9331,0.9331,Venice,615 Hampton Dr,33.99424605731229,-118.47503816059962,,,
PKw_u1pntZh5qpjk0__GSg,PowerCore Studio,4.7,92,0.4609294117647058,0.3416833333333333,0.7717,0.5423,0.7717,0.6079,0.7995,0.7995,0.7995,0.7995,0.7995,0.7717,Sherman Oaks,4718 Woodman Ave,34.15629,-118.4310951,ChIJp0lvqzGWwoARpaeHnZOvXrs,4.8,25
-zMO9_OBdwiSsx-V3ZrUew,Toe Toe Ballet,5.0,15,0.13658125,0.6249,0.8271,-0.1027,0.8271,0.8271,0.8271,0.8271,0.8271,0.8271,0.8271,0.8271,Los Angeles,301 S Western Ave,34.06876,-118.30948,ChIJK_QpZCG5woARpyP4DLfesgc,5,11
a6y9R5jbUihZYQx8H7VsnQ,Gold Line Pilates,4.9,88,0.2169625,0.6273,-0.1506,0.0,0.2558,-0.1506,-0.1506,-0.1506,-0.1506,0.0,-0.1506,-0.1506,Pasadena,501 S Arroyo Pkwy,34.13693455367719,-118.14760289752223,ChIJ4Wq7tHzDwoARE290KzN0p30,4.8,34
ASKGOKaSTI7jqy6sSxM5kQ,Pilates Platinum,4.8,290,0.2575125,0.0,0.9791,-0.0083999999999999,0.9791,0.9791,0.9791,0.5106,0.9791,0.9791,0.9791,0.9791,Santa Monica,1255 2nd St,34.01658882184545,-118.4987929,ChIJTyyje8WkwoARYH_DD-vZ8P8,4.6,11
hsYRYDU-gnIMKktxqiU5XQ,O2 Pilates,4.8,12,0.2451222222222221,0.1803,0.9724,-0.023,0.9724,0.9724,0.09015,0.9724,0.705,0.0,0.9724,0.9724,Santa Monica,2813 Ocean Park Blvd,34.01927,-118.45566,ChIJDSmqZEa7woARs5RjWTuU15Q,5,16
Plm2HetfDd-FvsTdxOW-3Q,Club Pilates,3.8,6,0.2853388888888889,0.3504333333333333,0.9045,0.9045,0.4939,0.9045,0.9045,0.7351,0.9045,0.2876666666666667,0.9045,0.9045,Los Angeles,2614 Arthur St,34.112374,-118.235157,ChIJlbwV_rW7woARscDGsnYGAWI,5,91
aJj-j18RKqHXbsyKKlMWkw,Pilates of Pasadena,5.0,35,0.1621666666666666,0.5719,0.7806,0.08445,0.296,0.296,0.7806,0.7806,0.7806,0.1689,0.7806,0.7806,Pasadena,990 S Arroyo Pkwy,34.1288998,-118.1470551,ChIJEb3BsJzEwoARnkpAAFXN5Ds,5,12
2Y7ORfwCwflDUOEQeRw6vQ,Avenir,4.6,28,0.34554,0.666725,0.4019,0.9769,0.88405,0.9769,0.4437,0.9769,0.9769,0.33485,0.9769,0.9769,Burbank,616 South Victory Blvd,34.169516531095084,-118.3111376,ChIJN-NLfuq_woARIYVpEdcmDMw,4.6,22
DfK__94LjsC6ZL1l9_Y6Xw,XTP by LUXE Pilates,4.6,26,0.3871380952380952,0.4404,0.58345,0.1849999999999999,0.9757,0.6533,0.7841,0.0,0.9757,0.2774999999999999,0.593,0.9757,South Pasadena,1100 Fair Oaks Ave,34.1135445,-118.1500708,ChIJD9ICAq_FwoARAFOFtBtR6T4,4.7,9
9Y944EZloaw9QGOcjw-wtw,Pilates Platinum,4.7,426,0.02755,-0.4931,0.4588,0.943,0.943,-0.127375,0.6115,0.2294,0.943,0.1529333333333333,0.943,0.943,Venice,1907 S Lincoln Blvd,33.995757634578105,-118.45681698083148,ChIJfdULnOy6woAREJFnY_mYP-Y,5,10
